,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
7535,749.0,Spain,Male,38,9,129378.32,1,1,1,13549.34,0
7536,743.0,France,Female,46,9,0.0,1,1,0,113436.08,0
7537,699.0,France,Male,22,9,99339.0,1,1,0,68297.61,1
7538,749.0,Spain,Male,36,7,0.0,2,0,0,80134.65,0
7539,600.0,Germany,Female,29,6,74430.1,2,1,1,96051.1,0
7540,760.0,Spain,Male,38,3,91241.85,1,0,1,80682.35,0
7541,528.0,Germany,Male,32,2,99092.45,1,0,1,111149.98,0
7542,630.0,France,Female,26,5,0.0,2,1,0,182612.38,0
7543,683.0,Germany,Female,39,2,100062.16,2,1,0,109201.43,0
7544,669.0,Spain,Male,29,9,0.0,1,1,1,93901.61,0
7545,693.0,France,Male,43,6,128760.32,1,1,0,36342.79,0
7546,612.0,Spain,Female,52,5,144772.69,1,0,0,98302.57,1
7547,719.0,Spain,Male,44,4,0.0,1,0,0,84972.9,1
7548,702.0,France,Male,26,2,71281.29,1,1,1,108747.12,1
7549,755.0,France,Male,29,9,117035.89,1,1,1,21862.19,0
7550,753.0,France,Female,40,0,3768.69,2,1,0,177065.24,1
7551,548.0,Germany,Female,36,2,108913.84,2,1,1,140460.01,0
7552,850.0,Germany,Male,28,2,101100.22,2,1,1,35337.31,0
7553,612.0,France,Female,38,7,110615.47,1,1,1,193502.93,0
7554,628.0,Germany,Male,33,8,152143.89,1,1,1,32174.03,0
7555,479.0,France,Male,47,6,121797.09,1,0,1,5811.9,1
7556,724.0,France,Female,41,5,109798.25,1,0,1,149593.61,0
7557,512.0,Germany,Male,41,7,122403.24,1,0,1,37439.9,1
7558,834.0,Spain,Male,40,7,0.0,2,0,0,45038.74,0
7559,781.0,France,Male,29,9,0.0,2,0,0,172097.4,0
7560,707.0,Germany,Female,48,7,105086.74,1,1,1,180344.69,1
7561,670.0,France,Male,22,2,114991.45,1,1,1,37392.56,0
7562,663.0,Spain,Female,33,8,96769.04,1,1,1,36864.05,0
7563,624.0,France,Female,23,5,0.0,2,0,0,132418.59,0
7564,598.0,France,Female,34,4,0.0,2,0,0,60894.26,0
7565,619.0,Germany,Male,23,5,132725.1,1,1,1,143913.33,0
7566,792.0,France,Female,70,3,0.0,2,1,1,172240.27,0
7567,683.0,France,Female,26,7,0.0,2,1,0,86619.77,0
7568,691.0,France,Female,33,6,0.0,2,1,0,164074.89,0
7569,765.0,Spain,Female,33,5,84557.82,1,1,1,69039.43,0
7570,508.0,France,Male,49,1,93817.41,2,1,1,132468.76,1
7571,637.0,France,Female,33,9,113913.53,1,0,1,65316.5,0
7572,667.0,Germany,Female,44,5,140406.68,2,0,1,57164.19,0
7573,744.0,Spain,Female,46,1,0.0,3,1,1,177431.59,1
7574,567.0,France,Female,41,9,137891.35,1,1,0,142009.46,1
7575,502.0,France,Female,35,6,0.0,2,1,1,80618.47,0
7576,609.0,France,Female,53,6,0.0,2,1,1,124218.27,0
7577,715.0,France,Male,37,9,165252.52,1,1,0,85286.3,0
7578,541.0,France,Male,32,8,0.0,2,0,0,40889.14,0
7579,850.0,France,Female,71,4,0.0,2,1,1,107236.87,0
7580,595.0,Spain,Male,23,7,0.0,2,1,1,168085.97,0
7581,650.0,Germany,Female,28,5,122034.4,3,0,1,146663.43,1
7582,625.0,France,Female,44,7,0.0,1,1,0,4791.8,0
7583,817.0,France,Male,59,1,118962.58,1,1,1,120819.58,0
7584,526.0,Spain,Male,49,2,0.0,1,1,0,114539.67,1
7585,850.0,France,Female,34,4,71379.53,2,1,1,154000.99,0
7586,598.0,France,Female,40,2,171178.25,1,1,0,137980.58,1
7587,613.0,France,Male,36,9,131307.11,1,0,0,83343.73,0
7588,709.0,Spain,Male,62,3,0.0,2,1,1,82195.15,0
7589,678.0,Spain,Female,27,5,87099.85,2,1,0,149550.95,0
7590,720.0,France,Male,71,5,183135.39,2,1,1,197688.5,0
7591,662.0,France,Male,26,0,0.0,2,0,1,72929.96,0
7592,525.0,France,Male,51,10,0.0,3,1,0,171045.35,1
7593,662.0,France,Male,31,3,0.0,2,0,1,27731.05,0
7594,770.0,France,Female,33,6,0.0,2,1,1,126131.9,0
7595,721.0,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
7596,633.0,Germany,Male,58,2,128137.42,2,1,0,147635.33,1
7597,701.0,France,Male,51,9,0.0,2,0,0,61961.57,0
7598,556.0,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
7599,639.0,France,Male,66,0,0.0,2,0,1,42240.54,0
7600,632.0,France,Male,50,2,0.0,2,0,0,57942.88,0
7601,456.0,France,Male,29,5,107000.49,1,1,1,153419.62,0
7602,729.0,Spain,Female,38,10,0.0,2,1,0,189727.12,0
7603,632.0,France,Female,34,2,0.0,2,0,0,165385.55,0
7604,433.0,Spain,Male,34,9,152806.74,1,1,0,19687.99,0
7605,802.0,France,Female,60,3,92887.06,1,1,0,39473.63,1
7606,670.0,France,Male,25,7,0.0,2,1,1,144723.38,0
7607,738.0,Germany,Female,40,6,114940.67,2,1,1,194895.57,1
7608,706.0,Germany,Male,34,0,140641.26,2,1,1,77271.91,0
7609,592.0,Germany,Female,70,5,71816.74,2,1,0,105096.82,1
7610,522.0,France,Female,41,7,0.0,2,0,1,176780.39,0
7611,746.0,France,Male,48,5,165282.42,1,1,0,153786.46,1
7612,651.0,Spain,Male,42,2,143145.87,2,1,0,43612.06,0
7613,494.0,France,Male,28,9,114731.76,2,0,1,79479.74,0
7614,753.0,Germany,Female,46,9,113909.69,3,1,0,92320.37,1
7615,671.0,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
7616,696.0,France,Male,42,4,0.0,1,0,0,126353.13,1
7617,577.0,Spain,Male,43,3,0.0,2,1,1,135008.92,0
7618,587.0,France,Male,36,1,0.0,2,0,1,17135.6,0
7619,498.0,Germany,Male,35,2,121968.11,2,0,1,188343.05,0
7620,660.0,France,Male,37,2,97324.91,1,1,0,23291.83,0
7621,678.0,Spain,Male,29,6,0.0,2,1,0,64443.75,0
7622,530.0,France,Male,37,8,0.0,2,1,1,287.99,0
7623,559.0,France,Female,48,2,0.0,2,0,1,137961.41,0
7624,624.0,France,Male,42,3,145155.37,1,1,0,72169.95,1
7625,592.0,France,Male,28,5,137222.77,1,0,0,39608.58,0
7626,767.0,France,Male,48,9,0.0,2,0,1,175458.21,0
7627,653.0,Germany,Female,38,5,114268.22,2,1,1,89524.83,0
7628,678.0,Spain,Male,27,2,0.0,2,1,1,13221.25,0
7629,586.0,Spain,Female,42,2,0.0,1,1,0,102889.34,0
7630,550.0,France,Female,40,8,150490.32,1,0,0,166468.21,1
7631,643.0,Germany,Male,28,9,160858.13,2,1,0,27149.27,0
7632,612.0,Spain,Male,39,5,170288.38,1,1,1,59601.15,0
7633,674.0,Germany,Female,27,4,111568.01,1,0,1,22026.18,0
7634,657.0,Spain,Male,29,7,83889.03,1,1,0,153059.62,0
7635,724.0,Germany,Female,35,0,171982.95,2,0,1,167313.07,0
7636,500.0,France,Female,34,4,0.0,2,1,0,12833.96,0
7637,599.0,France,Male,50,3,121159.65,1,0,0,4033.39,1
7638,631.0,France,Male,29,7,0.0,2,0,1,125877.22,0
7639,545.0,France,Male,37,3,91184.01,1,1,0,105476.65,0
7640,644.0,Spain,Male,18,8,0.0,2,1,0,59172.42,0
7641,690.0,Germany,Female,54,1,144027.8,1,1,1,108731.02,1
7642,711.0,France,Female,34,6,0.0,2,1,1,175310.38,0
7643,712.0,France,Female,29,8,140170.61,1,1,1,38170.04,0
7644,627.0,France,Male,27,1,62092.9,1,1,1,105887.04,0
7645,694.0,Spain,Male,39,3,0.0,1,1,1,95625.03,0
7646,534.0,Spain,Male,35,4,0.0,2,0,0,9541.15,0
7647,603.0,France,Male,45,9,0.0,1,0,0,148516.79,0
7648,723.0,Spain,Male,30,1,0.0,3,1,0,164647.72,1
7649,706.0,France,Male,34,8,0.0,2,1,1,37479.97,0
7650,671.0,France,Female,31,6,0.0,2,1,1,15846.42,0
7651,597.0,Spain,Male,43,2,85162.26,1,0,1,5104.08,1
7652,646.0,France,Female,43,8,143061.88,1,1,0,61937.6,0
7653,801.0,Spain,Female,46,6,0.0,2,1,1,170008.74,0
7654,731.0,Spain,Female,33,5,137388.01,2,1,0,165000.68,0
7655,620.0,Germany,Female,25,1,137712.01,1,1,1,76197.05,0
7656,484.0,Germany,Male,40,7,106901.42,2,0,0,118045.98,0
7657,647.0,Spain,Male,47,5,105603.21,2,1,1,157360.9,0
7658,688.0,Germany,Female,40,8,150679.71,2,0,1,196226.38,0
7659,680.0,Germany,Male,30,4,108300.27,2,0,1,44384.57,1
7660,689.0,France,Female,46,7,52016.08,2,1,1,72993.65,0
7661,513.0,Germany,Male,34,7,60515.13,1,0,0,124571.09,0
7662,553.0,Germany,Male,35,2,158584.28,2,1,0,43640.16,0
7663,689.0,Germany,Male,47,2,118812.5,2,0,0,31121.42,0
7664,517.0,Spain,Male,46,4,0.0,1,1,0,22372.78,0
7665,731.0,France,Male,37,8,0.0,2,1,1,170338.35,0
7666,687.0,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
7667,507.0,Spain,Male,32,7,0.0,2,1,0,67926.18,0
7668,468.0,France,Female,22,1,76318.64,1,1,1,194783.12,0
7669,682.0,Spain,Female,58,4,0.0,1,1,0,176036.01,0
7670,603.0,France,Female,24,3,0.0,1,1,1,198826.03,1
7671,522.0,Germany,Male,25,1,111432.13,1,1,1,168683.57,0
7672,629.0,Spain,Male,41,10,150148.51,1,0,0,6936.27,0
7673,729.0,France,Female,32,7,38550.06,1,0,1,179230.23,0
7674,574.0,France,Female,39,5,119013.86,1,1,0,103421.91,0
7675,677.0,Germany,Female,39,0,111213.64,2,1,1,147578.26,0
7676,627.0,Germany,Male,28,5,71097.23,1,1,1,130504.49,0
7677,788.0,Spain,Male,36,10,109632.85,1,1,1,16149.13,0
7678,697.0,France,Male,63,7,148368.02,1,0,0,118862.08,1
7679,578.0,France,Male,45,1,148600.91,1,1,0,143397.14,1
7680,519.0,France,Male,48,10,71083.98,1,1,0,137959.0,0
7681,632.0,France,Female,40,9,139625.34,1,1,0,93702.96,1
7682,679.0,France,Female,39,4,0.0,1,0,0,172939.3,1
7683,699.0,France,Male,30,9,0.0,1,1,1,108162.13,0
7684,615.0,France,Male,64,0,81564.1,2,0,1,35896.09,0
7685,622.0,Spain,Male,36,9,0.0,2,1,1,104852.6,0
7686,755.0,France,Female,28,7,124540.28,1,0,1,188850.89,0
7687,767.0,France,Female,42,2,133616.39,1,1,0,28615.8,0
7688,752.0,Germany,Female,38,10,101648.5,2,1,0,172001.44,0
7689,633.0,France,Female,26,8,124281.84,1,1,1,60116.57,0
7690,717.0,France,Female,59,4,0.0,2,1,1,170528.63,0
7691,585.0,Spain,Male,45,0,0.0,2,0,0,189683.7,0
7692,751.0,France,Female,37,9,183613.66,2,0,0,49734.94,0
7693,754.0,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
7694,495.0,France,Male,47,10,137682.68,1,1,0,71071.47,0
7695,650.0,France,Male,34,4,106005.54,1,0,1,142995.32,0
7696,529.0,France,Female,31,6,152310.55,1,1,0,13054.25,0
7697,585.0,France,Female,43,2,0.0,2,1,0,89402.54,0
7698,668.0,Spain,Male,32,1,134446.04,1,0,1,111241.37,0
7699,591.0,France,Female,38,2,142289.28,1,0,1,119638.85,0
7700,731.0,France,Male,19,6,0.0,2,1,1,151581.79,0
7701,754.0,France,Female,45,6,0.0,1,1,0,73881.68,1
7702,650.0,Germany,Female,46,9,149003.76,2,1,0,176902.83,0
7703,588.0,Germany,Male,41,2,131341.46,2,0,1,7034.94,0
7704,712.0,Spain,Female,29,7,77919.78,1,1,0,122547.58,0
7705,691.0,France,Female,34,7,0.0,2,0,1,161559.12,0
7706,771.0,France,Female,41,10,108309.0,4,1,1,137510.41,1
7707,678.0,Spain,Female,39,6,0.0,1,0,1,185366.56,0
7708,719.0,Spain,Female,40,9,0.0,2,1,0,182224.14,0
7709,610.0,Germany,Male,36,7,115462.02,1,0,1,42581.04,0
7710,722.0,Spain,Male,37,9,0.0,2,1,0,31921.95,0
7711,758.0,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
7712,709.0,France,Female,32,2,0.0,2,0,0,109681.29,0
7713,634.0,Germany,Female,53,3,113781.5,2,1,1,106345.05,1
7714,678.0,Spain,Female,49,1,0.0,2,1,1,102472.9,0
7715,633.0,France,Male,35,3,0.0,2,1,1,36249.76,0
7716,710.0,France,Male,43,9,128284.45,1,1,0,32996.89,1
7717,656.0,France,Male,63,8,0.0,2,0,1,57014.43,0
7718,551.0,France,Female,59,2,166968.28,1,1,0,159483.76,1
7719,786.0,Spain,Female,39,7,0.0,2,0,0,100929.59,0
7720,807.0,Spain,Male,42,5,0.0,2,1,1,74900.9,0
7721,602.0,Germany,Male,38,2,71667.97,2,0,0,137111.89,0
7722,727.0,Germany,Female,31,3,82729.47,2,1,0,60212.51,0
7723,678.0,France,Male,40,1,0.0,2,1,1,187343.4,0
7724,730.0,France,Male,23,8,0.0,2,1,0,183284.53,0
7725,596.0,Spain,Female,30,1,0.0,2,1,0,8125.39,0
7726,686.0,Germany,Male,39,3,129626.19,2,1,1,103220.56,0
7727,684.0,Germany,Female,26,2,114035.39,1,0,0,96885.19,0
7728,797.0,Germany,Male,32,1,151922.94,1,1,0,8877.06,0
7729,658.0,France,Female,39,4,0.0,1,1,1,147530.06,0
7730,653.0,Spain,Female,27,6,107751.68,2,1,1,33389.42,0
7731,641.0,France,Male,37,6,0.0,2,1,0,45309.24,0
7732,656.0,Spain,Female,41,6,101179.23,2,1,1,35230.61,0
7733,750.0,Spain,Female,36,6,0.0,2,1,1,59816.41,0
7734,768.0,France,Female,40,8,0.0,2,0,1,69080.46,0
7735,568.0,France,Male,33,7,0.0,2,1,0,143450.61,0
7736,706.0,Germany,Male,36,9,58571.18,2,1,0,40774.01,0
7737,430.0,Germany,Female,38,8,153058.64,1,1,0,99377.27,0
7738,745.0,Germany,Male,35,4,98270.34,1,1,0,133617.43,0
7739,747.0,France,Male,43,1,130788.71,1,0,1,101495.0,1
7740,657.0,Germany,Male,40,7,99165.84,1,0,1,119333.95,1
7741,639.0,France,Female,42,4,0.0,2,0,0,167682.37,0
7742,704.0,France,Male,44,3,0.0,2,0,1,152884.85,0
7743,651.0,Spain,Male,23,4,115636.05,2,1,0,70400.86,0
7744,706.0,Germany,Female,44,2,185932.18,2,1,0,65413.41,0
7745,632.0,Germany,Male,30,2,72549.0,2,0,1,182728.8,0
7746,751.0,France,Male,42,4,0.0,2,1,1,81442.6,0
7747,767.0,France,Female,35,2,0.0,2,0,0,144251.38,0
7748,601.0,France,Male,46,2,99786.07,1,1,1,32683.88,1
7749,520.0,France,Male,34,3,0.0,2,1,1,104703.96,0
7750,626.0,Germany,Male,27,4,115084.53,2,0,1,26907.43,0
7751,811.0,France,Male,30,6,0.0,2,1,1,180591.32,0
7752,730.0,France,Female,32,9,127661.69,1,0,0,60905.51,0
7753,604.0,Germany,Female,47,4,118907.6,1,0,1,47777.15,1
7754,754.0,Spain,Male,40,2,160625.17,1,0,1,3554.63,0
7755,716.0,Spain,Female,29,8,0.0,2,0,0,78616.92,0
7756,636.0,France,Female,20,10,124266.86,1,0,0,100566.81,0
7757,470.0,France,Female,25,8,127974.06,2,1,1,183259.35,0
7758,444.0,France,Male,43,3,0.0,2,1,1,159131.21,0
7759,809.0,Spain,Female,48,2,0.0,1,1,0,160976.85,1
7760,850.0,Germany,Female,30,3,104911.35,2,1,1,42933.26,0
7761,637.0,France,Male,27,1,0.0,2,1,0,91291.2,0
7762,512.0,France,Male,43,1,0.0,2,1,1,52471.36,0
7763,774.0,Spain,Female,43,1,110646.54,1,0,0,108804.28,0
7764,641.0,France,Male,57,5,0.0,2,1,1,122449.18,0
7765,586.0,Germany,Male,42,6,126704.49,2,1,0,41682.3,0
7766,611.0,France,Male,30,9,0.0,2,1,1,148887.69,0
7767,660.0,Spain,Male,31,1,84560.04,1,1,1,137784.25,0
7768,532.0,France,Male,43,9,0.0,2,0,0,190573.91,1
7769,557.0,Germany,Female,38,2,129893.56,1,0,0,102076.03,0
7770,730.0,Spain,Male,25,5,167385.81,1,1,1,56307.51,0
7771,535.0,France,Female,27,6,0.0,2,0,1,49775.58,0
7772,773.0,Germany,Female,36,4,105858.71,1,0,1,4395.45,0
7773,510.0,Germany,Female,44,4,123070.89,1,1,0,28461.29,1
7774,539.0,France,Male,39,1,0.0,1,1,1,28184.7,0
7775,690.0,Spain,Female,48,2,0.0,2,1,1,3149.1,0
7776,821.0,France,Female,40,1,0.0,2,1,0,194273.12,0
7777,687.0,Germany,Male,35,1,125141.24,2,1,1,148537.07,0
7778,557.0,France,Female,46,4,96173.17,2,1,1,116378.31,0
7779,532.0,Spain,Female,37,5,0.0,2,0,1,6761.84,0
7780,540.0,Spain,Male,39,2,0.0,2,1,0,81995.92,0
7781,542.0,Germany,Female,35,9,127543.11,2,1,0,468.94,1
7782,706.0,France,Male,38,1,0.0,2,1,0,122379.54,0
7783,765.0,France,Female,56,1,0.0,1,1,0,13228.93,1
7784,529.0,France,Male,67,8,103101.56,2,1,1,154002.02,1
7785,714.0,France,Male,54,7,126113.28,1,1,0,112777.38,0
7786,582.0,France,Male,41,1,40488.76,1,1,0,128528.83,0
7787,609.0,Germany,Female,40,10,137389.77,2,1,0,170122.22,0
7788,518.0,France,Female,28,9,85146.36,1,0,0,2803.89,0
7789,791.0,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
7790,747.0,France,Male,42,4,80214.36,1,1,0,115241.96,1
7791,565.0,France,Female,40,2,0.0,2,1,1,129956.13,0
7792,735.0,France,Male,34,1,141796.43,1,1,0,45858.49,0
7793,697.0,France,Female,49,7,195238.29,4,0,1,131083.56,1
7794,813.0,Germany,Male,27,6,111348.15,1,1,0,46422.46,0
7795,772.0,France,Male,43,6,0.0,2,1,1,57675.88,0
7796,606.0,France,Female,71,8,0.0,2,1,1,169741.96,0
7797,637.0,Germany,Male,40,9,154309.67,1,1,1,125334.16,1
7798,542.0,France,Male,67,10,129431.36,1,0,1,21343.74,0
7799,698.0,France,Female,39,4,0.0,2,0,1,47455.82,0
7800,850.0,France,Female,32,8,0.0,2,1,1,55593.8,0
7801,621.0,France,Female,50,5,0.0,2,1,0,191756.54,1
7802,671.0,Germany,Female,48,9,116711.06,2,0,0,76373.38,0
7803,775.0,France,Male,31,9,0.0,2,1,0,169278.51,0
7804,504.0,Spain,Male,34,0,54980.81,1,1,1,136909.88,0
7805,751.0,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
7806,841.0,Germany,Male,32,2,117070.21,1,1,0,113482.2,0
7807,709.0,Germany,Male,23,8,73314.04,2,1,0,63446.47,0
7808,541.0,France,Male,37,9,212314.03,1,0,1,148814.54,0
7809,661.0,France,Female,31,3,136067.82,2,1,0,65567.91,0
7810,784.0,Spain,Female,42,2,109052.04,2,1,0,6409.55,0
7811,742.0,France,Female,35,2,79126.17,1,1,1,126997.53,0
7812,850.0,Spain,Female,55,7,0.0,1,0,0,171762.87,1
7813,443.0,France,Female,35,9,108308.0,1,1,0,129031.19,1
7814,778.0,Germany,Female,48,3,102290.56,2,1,0,182691.31,0
7815,529.0,France,Male,39,6,102025.08,2,1,0,12351.01,0
7816,678.0,Germany,Female,37,2,113383.07,1,1,1,135123.96,0
7817,516.0,Spain,Female,65,9,102541.1,1,1,0,181490.42,0
7818,469.0,Spain,Male,35,5,0.0,2,1,0,186490.37,0
7819,703.0,France,Female,41,6,109941.51,1,1,0,116267.28,0
7820,579.0,Germany,Male,41,0,141749.68,1,0,1,9201.53,0
7821,565.0,France,Male,38,5,0.0,2,0,1,80630.32,0
7822,443.0,France,Male,44,2,0.0,1,1,0,159165.7,0
7823,589.0,France,Male,37,7,85146.48,2,1,0,86490.09,1
7824,691.0,France,Female,44,6,134066.1,2,1,1,197572.41,0
7825,775.0,Spain,Male,27,4,0.0,1,1,1,40807.26,0
7826,621.0,France,Male,35,7,87619.29,1,1,0,143.34,0
7827,384.5,France,Male,51,10,0.0,1,1,1,125823.79,1
7828,668.0,Spain,Female,30,8,0.0,2,1,0,138465.7,0
7829,633.0,Spain,Male,27,3,0.0,2,1,0,44008.91,0
7830,697.0,Germany,Male,43,8,103409.16,1,1,0,66893.28,1
7831,734.0,Germany,Female,30,7,123040.38,1,1,1,76503.06,0
7832,434.0,France,Male,41,4,108128.52,1,0,1,56784.11,0
7833,646.0,Germany,Male,48,8,169023.33,2,1,1,175657.55,0
7834,764.0,France,Male,30,5,0.0,2,0,1,105155.66,0
7835,727.0,Spain,Female,41,10,0.0,2,0,1,47468.56,0
7836,706.0,Germany,Female,47,10,144090.42,1,1,0,140938.95,1
7837,728.0,France,Male,30,10,114835.43,1,0,1,37662.49,0
7838,636.0,France,Male,44,2,0.0,2,0,0,86414.41,0
7839,634.0,France,Male,34,3,145030.92,1,1,1,41820.65,0
7840,627.0,France,Male,43,8,71240.3,1,0,1,127734.16,0
7841,518.0,France,Male,59,5,138772.15,1,0,1,123872.0,0
7842,687.0,Spain,Female,29,7,93617.07,1,0,1,113050.92,0
7843,622.0,Spain,Female,23,8,0.0,2,1,1,131389.39,0
7844,693.0,Spain,Female,45,4,0.0,2,1,1,26589.56,0
7845,450.0,Spain,Male,25,9,74237.2,2,0,1,195463.35,0
7846,664.0,Germany,Female,49,5,127421.78,2,1,0,108876.75,1
7847,663.0,Spain,Female,28,8,61274.7,2,1,0,136054.45,0
7848,660.0,France,Male,34,8,106486.66,2,0,1,182262.66,0
7849,579.0,France,Female,29,10,73194.52,2,1,1,129209.09,0
7850,655.0,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
7851,683.0,France,Male,47,1,0.0,2,1,0,148989.15,0
7852,655.0,France,Female,32,2,0.0,1,1,1,71047.51,0
7853,575.0,Spain,Female,30,8,0.0,2,1,0,185341.63,0
7854,574.0,Spain,Male,30,5,120355.0,1,1,0,137793.35,0
7855,795.0,France,Male,32,2,117265.21,1,1,1,198317.23,0
7856,776.0,France,Female,43,4,0.0,2,0,1,162137.5,0
7857,707.0,Spain,Female,52,7,0.0,1,1,0,109688.82,1
7858,705.0,Germany,Female,37,3,109974.22,1,1,1,36320.87,1
7859,678.0,Germany,Female,44,2,98009.13,2,0,1,31384.86,0
7860,663.0,France,Male,34,10,0.0,1,1,1,114083.73,0
7861,748.0,France,Male,66,8,0.0,1,1,1,163331.65,0
7862,677.0,Spain,Female,34,10,171671.9,1,1,1,50777.77,0
7863,634.0,Spain,Male,63,10,0.0,2,1,0,30772.86,1
7864,384.5,France,Female,60,3,0.0,1,0,0,113796.15,1
7865,727.0,France,Male,61,0,128213.96,2,1,1,188729.08,1
7866,773.0,Germany,Male,51,8,116197.65,2,1,1,86701.4,0
7867,649.0,Spain,Female,36,6,86607.39,1,0,0,19825.09,0
7868,761.0,Germany,Male,62,5,98854.34,1,0,0,86920.97,1
7869,622.0,France,Male,31,7,0.0,1,1,0,35408.77,0
7870,615.0,France,Male,59,8,0.0,2,1,1,165576.55,0
7871,681.0,Germany,Male,31,4,97338.19,2,0,0,48226.76,0
7872,768.0,France,Male,30,6,0.0,2,1,1,199454.37,0
7873,617.0,Spain,Male,34,9,0.0,2,1,0,118749.58,0
7874,452.0,France,Female,33,6,131698.57,2,1,0,151623.91,0
7875,807.0,Germany,Male,37,10,130110.45,2,0,1,172097.95,0
7876,567.0,Spain,Male,44,9,0.0,2,1,0,87677.15,0
7877,603.0,Spain,Male,24,1,165149.13,2,1,0,21858.28,0
7878,617.0,Spain,Female,37,9,101707.8,1,1,0,123866.28,0
7879,701.0,France,Female,34,3,105588.66,1,0,1,74694.41,0
7880,820.0,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
7881,438.0,France,Male,60,7,78391.17,1,0,1,49424.6,0
7882,600.0,Spain,Female,27,6,0.0,2,1,1,172031.22,0
7883,782.0,France,Male,34,9,0.0,1,1,0,183021.06,1
7884,638.0,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
7885,850.0,Germany,Male,27,1,101278.25,2,1,1,26265.18,0
7886,741.0,Germany,Female,19,8,108711.57,2,1,0,24857.25,0
7887,689.0,Spain,Male,73,1,108555.07,1,0,1,167969.15,0
7888,743.0,Germany,Female,35,1,146781.24,1,1,0,189307.7,0
7889,493.0,France,Female,36,2,0.0,2,0,1,99770.3,0
7890,416.0,Spain,Male,35,8,0.0,1,0,0,119712.78,0
7891,725.0,France,Female,25,9,0.0,2,1,1,168607.74,0
7892,497.0,France,Male,34,2,0.0,2,1,1,83087.13,0
7893,537.0,Germany,Male,66,8,103291.25,2,1,1,130664.79,0
7894,706.0,Spain,Female,29,1,209490.21,1,1,1,133267.69,1
7895,651.0,Spain,Male,38,2,0.0,3,1,0,67029.82,1
7896,720.0,France,Male,33,2,0.0,2,0,1,141031.08,0
7897,797.0,France,Male,45,8,0.0,1,0,0,125110.02,0
7898,543.0,Spain,Male,23,5,0.0,2,1,0,117832.39,0
7899,454.0,France,Male,34,4,0.0,2,1,0,198817.72,0
7900,691.0,France,Male,37,9,149405.18,1,1,1,146411.6,0
7901,510.0,France,Female,52,6,191665.21,1,1,1,131312.56,1
7902,792.0,Spain,Female,40,7,0.0,1,1,0,141652.2,0
7903,721.0,France,Male,41,6,135071.12,1,1,1,64477.25,0
7904,765.0,France,Male,41,2,0.0,2,0,1,191215.61,0
7905,850.0,Spain,Male,39,8,0.0,2,1,1,37090.44,0
7906,681.0,Germany,Male,38,6,181804.34,2,1,1,57517.71,0
7907,586.0,France,Female,60,3,47020.65,2,0,1,63241.21,1
7908,753.0,France,Female,36,7,128518.98,1,1,1,44567.83,1
7909,593.0,Germany,Female,38,5,142658.04,2,0,1,135337.11,0
7910,674.0,France,Female,21,9,120150.39,2,1,1,33964.03,0
7911,610.0,France,Female,35,7,81905.95,1,1,1,61623.19,0
7912,652.0,France,Male,26,3,137998.2,2,0,1,168989.77,0
7913,850.0,Germany,Female,26,8,123126.29,1,1,0,74425.41,0
7914,740.0,France,Female,51,4,0.0,2,1,1,178929.84,0
7915,637.0,Germany,Male,43,1,135645.29,2,0,1,101382.86,1
7916,685.0,Spain,Male,31,7,122449.31,2,1,1,180769.55,0
7917,558.0,Spain,Male,40,4,161766.87,1,0,0,92378.54,0
7918,677.0,France,Female,37,3,0.0,2,1,1,38252.25,0
7919,592.0,Germany,Male,36,10,123187.51,1,0,1,146111.35,0
7920,662.0,Spain,Female,42,6,105021.28,1,1,0,48242.38,0
7921,543.0,France,Male,64,4,0.0,2,1,1,148305.82,0
7922,675.0,Spain,Female,50,1,133204.91,1,0,1,8270.06,0
7923,643.0,Spain,Female,35,6,0.0,2,1,1,41549.64,0
7924,611.0,Germany,Female,49,9,115488.52,2,1,1,138656.81,1
7925,412.0,France,Male,29,5,0.0,2,0,0,12510.53,0
7926,638.0,Spain,Male,41,7,0.0,2,1,0,43889.41,0
7927,824.0,Spain,Female,38,3,0.0,2,1,0,192800.25,0
7928,683.0,France,Female,40,1,0.0,2,0,0,75762.0,0
7929,562.0,Germany,Female,39,6,130565.02,1,1,0,9854.72,1
7930,599.0,France,Female,41,2,91328.71,1,1,0,115724.78,0
7931,753.0,France,Male,35,4,0.0,2,1,1,106303.4,0
7932,594.0,France,Male,50,7,81310.34,1,1,1,183868.01,0
7933,657.0,France,Male,34,3,107136.6,1,1,0,153895.46,0
7934,716.0,Spain,Male,34,9,0.0,1,1,1,66695.71,0
7935,664.0,France,Male,46,2,0.0,1,1,1,177423.02,1
7936,558.0,France,Male,33,0,108477.49,1,1,1,109096.71,1
7937,606.0,Germany,Male,40,1,144757.97,2,1,1,166656.18,0
